id_evento,ciudad,estado,tipo_evento,fecha_hora_programada,fecha_hora_real,minutos_de_detencion,tem_max_C,tem_min_C,tem_C,rocio_C,humedad_pct,precip_mm,prob_precip_pct,cob_precip_pct,tipo_precip,nieve_mm,prof_nieve_mm,dir_viento_gr,nubosidad_pct,visibilidad_km,riesgo_severo,condiciones,ciudad_origen,ciudad_destino,distancia_tipica_millas,distancia_km,tarifa_base_milla_eur,tasa_de_recargo_combustible,dias_de_transito_tipicos,nombre_cliente,tipo_cliente,tipo_carga_principal,ingreso_eur,fecha_despacho,distancia_real_millas,distancia_viaje,duracion_real_horas,galones_combustible_usados,mpg_promedio,horas_de_ralenti_RPM,fecha_carga,tipo_carga,peso_lbs,peso_kg,eur_carga,recargo_combustible,cargos_accesorios,estado_carga,tipo_reserva,fecha_compra,ciudad_ben,galones,precio_por_galon,costo_total_eur,fecha_incidente,tipo_incidente,ciudad_incidente,indicador_de_falla,indicador_de_lesion,monto_reclamacion_eur,indicador_prevenible,nivel,causa
EVT00036094,"Kansas City",MO,Entrega,"2022-08-19 18:57:56","2022-08-19 23:37:43",136,27,21,23,64,73,0,100,21,lluvia,0,0,219,33,10,0.0,"Lluvia, parcialmente nublado","Las Vegas","Kansas City",1311,2110,2,0,2,"Metro Supply Chain",Contrato,"Venta por menor",2228468,"2022-08-18 00:00:00",1327,2136,26,236,6,12,"2022-08-18 00:00:00",Refrigerado,38111,17287,2684,315,0,Completed,Dedicado,2022-08-18,"Kansas City",103,4,343,2022-08-18,"Fallo mecánico o exceso horas permitidas",Columbus,1,0,0,1,Leve,Equipo
EVT00166354,Portland,OR,Entrega,"2024-12-04 01:54:56","2024-12-03 23:48:51",204,8,-1,2,29,75,0,0,0,Nada,0,0,33,11,9,10.0,Despejado,Chicago,Portland,2017,3246,2,0,3,"Continental Distribution",Puntual,Alimentos/Bebidas,1637025,"2024-12-02 00:00:00",2084,3354,32,356,6,4,"2024-12-02 00:00:00",Seco,37113,16834,3321,383,100,Completed,Dedicado,2024-12-04,"Los Angeles",108,4,330,2024-12-02,"Infracción de tránsito",Denver,1,0,14096,0,Leve,Clima
EVT00150023,"Kansas City",MO,Recogida,"2024-08-21 12:00:00","2024-08-21 13:42:57",146,28,19,23,57,58,0,0,0,Nada,0,0,105,35,10,0.0,"Parcialmente nublado","Kansas City",Miami,1429,2300,2,0,2,"Metro Distribution",Puntual,General,1125852,"2024-08-21 00:00:00",1524,2453,28,241,6,4,"2024-08-21 00:00:00",Refrigerado,13101,5943,3400,357,200,Completed,Dedicado,2024-08-22,"Kansas City",50,3,136,2024-08-21,"Fallo mecánico o exceso horas permitidas","Los Angeles",1,0,13103,1,Leve,Tráfico
EVT00150023,"Kansas City",MO,Recogida,"2024-08-21 12:00:00","2024-08-21 13:42:57",146,28,19,23,57,58,0,0,0,Nada,0,0,105,35,10,0.0,"Parcialmente nublado","Kansas City",Miami,1429,2300,2,0,2,"Metro Distribution",Puntual,General,1125852,"2024-08-21 00:00:00",1524,2453,28,241,6,4,"2024-08-21 00:00:00",Refrigerado,13101,5943,3400,357,200,Completed,Dedicado,2024-08-23,Denver,63,4,210,2024-08-21,"Fallo mecánico o exceso horas permitidas","Los Angeles",1,0,13103,1,Leve,Tráfico
EVT00150023,"Kansas City",MO,Recogida,"2024-08-21 12:00:00","2024-08-21 13:42:57",146,28,19,23,57,58,0,0,0,Nada,0,0,105,35,10,0.0,"Parcialmente nublado","Kansas City",Miami,1429,2300,2,0,2,"Metro Distribution",Puntual,General,1125852,"2024-08-21 00:00:00",1524,2453,28,241,6,4,"2024-08-21 00:00:00",Refrigerado,13101,5943,3400,357,200,Completed,Dedicado,2024-08-22,Charlotte,80,4,245,2024-08-21,"Fallo mecánico o exceso horas permitidas","Los Angeles",1,0,13103,1,Leve,Tráfico
EVT00150023,"Kansas City",MO,Recogida,"2024-08-21 12:00:00","2024-08-21 13:42:57",146,28,19,23,57,58,0,0,0,Nada,0,0,105,35,10,0.0,"Parcialmente nublado","Kansas City",Miami,1429,2300,2,0,2,"Metro Distribution",Puntual,General,1125852,"2024-08-21 00:00:00",1524,2453,28,241,6,4,"2024-08-21 00:00:00",Refrigerado,13101,5943,3400,357,200,Completed,Dedicado,2024-08-23,Portland,135,4,468,2024-08-21,"Fallo mecánico o exceso horas permitidas","Los Angeles",1,0,13103,1,Leve,Tráfico
EVT00150023,"Kansas City",MO,Recogida,"2024-08-21 12:00:00","2024-08-21 13:42:57",146,28,19,23,57,58,0,0,0,Nada,0,0,105,35,10,0.0,"Parcialmente nublado","Kansas City",Miami,1429,2300,2,0,2,"Metro Distribution",Puntual,General,1125852,"2024-08-21 00:00:00",1524,2453,28,241,6,4,"2024-08-21 00:00:00",Refrigerado,13101,5943,3400,357,200,Completed,Dedicado,2024-08-21,Columbus,104,4,359,2024-08-21,"Fallo mecánico o exceso horas permitidas","Los Angeles",1,0,13103,1,Leve,Tráfico
EVT00150023,"Kansas City",MO,Recogida,"2024-08-21 12:00:00","2024-08-21 13:42:57",146,28,19,23,57,58,0,0,0,Nada,0,0,105,35,10,0.0,"Parcialmente nublado","Kansas City",Miami,1429,2300,2,0,2,"Metro Distribution",Puntual,General,1125852,"2024-08-21 00:00:00",1524,2453,28,241,6,4,"2024-08-21 00:00:00",Refrigerado,13101,5943,3400,357,200,Completed,Dedicado,2024-08-22,Philadelphia,183,4,574,2024-08-21,"Fallo mecánico o exceso horas permitidas","Los Angeles",1,0,13103,1,Leve,Tráfico
EVT00150024,Miami,FL,Entrega,"2024-08-22 18:06:57","2024-08-23 00:01:35",20,32,26,29,75,75,0,100,21,lluvia,0,0,76,56,10,0.0,"Lluvia, parcialmente nublado","Kansas City",Miami,1429,2300,2,0,2,"Metro Distribution",Puntual,General,1125852,"2024-08-21 00:00:00",1524,2453,28,241,6,4,"2024-08-21 00:00:00",Refrigerado,13101,5943,3400,357,200,Completed,Dedicado,2024-08-22,"Kansas City",50,3,136,2024-08-21,"Fallo mecánico o exceso horas permitidas","Los Angeles",1,0,13103,1,Leve,Tráfico
EVT00150024,Miami,FL,Entrega,"2024-08-22 18:06:57","2024-08-23 00:01:35",20,32,26,29,75,75,0,100,21,lluvia,0,0,76,56,10,0.0,"Lluvia, parcialmente nublado","Kansas City",Miami,1429,2300,2,0,2,"Metro Distribution",Puntual,General,1125852,"2024-08-21 00:00:00",1524,2453,28,241,6,4,"2024-08-21 00:00:00",Refrigerado,13101,5943,3400,357,200,Completed,Dedicado,2024-08-23,Denver,63,4,210,2024-08-21,"Fallo mecánico o exceso horas permitidas","Los Angeles",1,0,13103,1,Leve,Tráfico
EVT00150024,Miami,FL,Entrega,"2024-08-22 18:06:57","2024-08-23 00:01:35",20,32,26,29,75,75,0,100,21,lluvia,0,0,76,56,10,0.0,"Lluvia, parcialmente nublado","Kansas City",Miami,1429,2300,2,0,2,"Metro Distribution",Puntual,General,1125852,"2024-08-21 00:00:00",1524,2453,28,241,6,4,"2024-08-21 00:00:00",Refrigerado,13101,5943,3400,357,200,Completed,Dedicado,2024-08-22,Charlotte,80,4,245,2024-08-21,"Fallo mecánico o exceso horas permitidas","Los Angeles",1,0,13103,1,Leve,Tráfico
EVT00150024,Miami,FL,Entrega,"2024-08-22 18:06:57","2024-08-23 00:01:35",20,32,26,29,75,75,0,100,21,lluvia,0,0,76,56,10,0.0,"Lluvia, parcialmente nublado","Kansas City",Miami,1429,2300,2,0,2,"Metro Distribution",Puntual,General,1125852,"2024-08-21 00:00:00",1524,2453,28,241,6,4,"2024-08-21 00:00:00",Refrigerado,13101,5943,3400,357,200,Completed,Dedicado,2024-08-23,Portland,135,4,468,2024-08-21,"Fallo mecánico o exceso horas permitidas","Los Angeles",1,0,13103,1,Leve,Tráfico
EVT00150024,Miami,FL,Entrega,"2024-08-22 18:06:57","2024-08-23 00:01:35",20,32,26,29,75,75,0,100,21,lluvia,0,0,76,56,10,0.0,"Lluvia, parcialmente nublado","Kansas City",Miami,1429,2300,2,0,2,"Metro Distribution",Puntual,General,1125852,"2024-08-21 00:00:00",1524,2453,28,241,6,4,"2024-08-21 00:00:00",Refrigerado,13101,5943,3400,357,200,Completed,Dedicado,2024-08-21,Columbus,104,4,359,2024-08-21,"Fallo mecánico o exceso horas permitidas","Los Angeles",1,0,13103,1,Leve,Tráfico
EVT00150024,Miami,FL,Entrega,"2024-08-22 18:06:57","2024-08-23 00:01:35",20,32,26,29,75,75,0,100,21,lluvia,0,0,76,56,10,0.0,"Lluvia, parcialmente nublado","Kansas City",Miami,1429,2300,2,0,2,"Metro Distribution",Puntual,General,1125852,"2024-08-21 00:00:00",1524,2453,28,241,6,4,"2024-08-21 00:00:00",Refrigerado,13101,5943,3400,357,200,Completed,Dedicado,2024-08-22,Philadelphia,183,4,574,2024-08-21,"Fallo mecánico o exceso horas permitidas","Los Angeles",1,0,13103,1,Leve,Tráfico
EVT00070579,Miami,FL,Recogida,"2023-03-28 16:00:00","2023-03-28 16:00:10",40,31,23,26,70,75,0,100,33,lluvia,0,0,158,75,10,0.0,"Lluvia, parcialmente nublado",Miami,Dallas,1276,2054,2,0,2,"Elite Corp",Contrato,General,3529125,"2023-03-28 00:00:00",1288,2073,23,178,7,10,"2023-03-28 00:00:00",Seco,26030,11807,2714,217,0,Completed,Dedicado,2023-03-28,Miami,197,4,692,2023-03-31,"Daño de equipo",Charlotte,0,0,40806,0,Moderado,Tráfico
EVT00070579,Miami,FL,Recogida,"2023-03-28 16:00:00","2023-03-28 16:00:10",40,31,23,26,70,75,0,100,33,lluvia,0,0,158,75,10,0.0,"Lluvia, parcialmente nublado",Miami,Dallas,1276,2054,2,0,2,"Elite Corp",Contrato,General,3529125,"2023-03-28 00:00:00",1288,2073,23,178,7,10,"2023-03-28 00:00:00",Seco,26030,11807,2714,217,0,Completed,Dedicado,2023-03-29,"Salt Lake City",85,4,285,2023-03-31,"Daño de equipo",Charlotte,0,0,40806,0,Moderado,Tráfico
EVT00070579,Miami,FL,Recogida,"2023-03-28 16:00:00","2023-03-28 16:00:10",40,31,23,26,70,75,0,100,33,lluvia,0,0,158,75,10,0.0,"Lluvia, parcialmente nublado",Miami,Dallas,1276,2054,2,0,2,"Elite Corp",Contrato,General,3529125,"2023-03-28 00:00:00",1288,2073,23,178,7,10,"2023-03-28 00:00:00",Seco,26030,11807,2714,217,0,Completed,Dedicado,2023-03-28,Atlanta,135,3,401,2023-03-31,"Daño de equipo",Charlotte,0,0,40806,0,Moderado,Tráfico
EVT00070579,Miami,FL,Recogida,"2023-03-28 16:00:00","2023-03-28 16:00:10",40,31,23,26,70,75,0,100,33,lluvia,0,0,158,75,10,0.0,"Lluvia, parcialmente nublado",Miami,Dallas,1276,2054,2,0,2,"Elite Corp",Contrato,General,3529125,"2023-03-28 00:00:00",1288,2073,23,178,7,10,"2023-03-28 00:00:00",Seco,26030,11807,2714,217,0,Completed,Dedicado,2023-03-29,Memphis,131,4,430,2023-03-31,"Daño de equipo",Charlotte,0,0,40806,0,Moderado,Tráfico
EVT00084699,"Kansas City",MO,Recogida,"2023-06-28 10:00:00","2023-06-28 10:06:48",117,36,25,30,66,53,0,0,0,Nada,0,0,149,6,10,0.0,Despejado,"Kansas City",Indianapolis,519,835,2,0,1,"First Wholesale",Dedicado,Alimentos/Bebidas,2332690,"2023-06-28 00:00:00",547,880,11,98,6,9,"2023-06-28 00:00:00",Seco,29423,13346,983,99,200,Completed,Puntual,2023-06-28,Nashville,152,4,511,2023-06-29,"Fallo mecánico o exceso horas permitidas",Nashville,0,0,0,1,Grave,Clima
EVT00084699,"Kansas City",MO,Recogida,"2023-06-28 10:00:00","2023-06-28 10:06:48",117,36,25,30,66,53,0,0,0,Nada,0,0,149,6,10,0.0,Despejado,"Kansas City",Indianapolis,519,835,2,0,1,"First Wholesale",Dedicado,Alimentos/Bebidas,2332690,"2023-06-28 00:00:00",547,880,11,98,6,9,"2023-06-28 00:00:00",Seco,29423,13346,983,99,200,Completed,Puntual,2023-06-30,Portland,183,4,682,2023-06-29,"Fallo mecánico o exceso horas permitidas",Nashville,0,0,0,1,Grave,Clima
EVT00021032,Houston,TX,Entrega,"2022-05-16 12:25:56","2022-05-16 18:19:26",181,33,24,28,69,67,0,0,0,Nada,0,0,196,27,10,0.0,"Parcialmente nublado",Minneapolis,Houston,1216,1957,2,0,2,"National Foods",Contrato,"Venta por menor",3154643,"2022-05-15 00:00:00",1281,2062,24,190,7,4,"2022-05-15 00:00:00",Seco,13453,6102,2903,255,100,Completed,Puntual,2022-05-15,Minneapolis,185,3,549,2022-05-17,"Queja del cliente",Seattle,1,0,0,1,Grave,Tráfico
EVT00021032,Houston,TX,Entrega,"2022-05-16 12:25:56","2022-05-16 18:19:26",181,33,24,28,69,67,0,0,0,Nada,0,0,196,27,10,0.0,"Parcialmente nublado",Minneapolis,Houston,1216,1957,2,0,2,"National Foods",Contrato,"Venta por menor",3154643,"2022-05-15 00:00:00",1281,2062,24,190,7,4,"2022-05-15 00:00:00",Seco,13453,6102,2903,255,100,Completed,Puntual,2022-05-15,Atlanta,104,5,423,2022-05-17,"Queja del cliente",Seattle,1,0,0,1,Grave,Tráfico
EVT00021032,Houston,TX,Entrega,"2022-05-16 12:25:56","2022-05-16 18:19:26",181,33,24,28,69,67,0,0,0,Nada,0,0,196,27,10,0.0,"Parcialmente nublado",Minneapolis,Houston,1216,1957,2,0,2,"National Foods",Contrato,"Venta por menor",3154643,"2022-05-15 00:00:00",1281,2062,24,190,7,4,"2022-05-15 00:00:00",Seco,13453,6102,2903,255,100,Completed,Puntual,2022-05-17,Columbus,154,4,480,2022-05-17,"Queja del cliente",Seattle,1,0,0,1,Grave,Tráfico
EVT00058559,"Kansas City",MO,Recogida,"2023-01-09 10:00:00","2023-01-09 13:29:21",58,16,-2,6,31,65,0,0,0,Nada,0,0,210,1,9,0.0,Despejado,"Kansas City",Portland,1718,2765,2,0,2,"First Group",Dedicado,Electrónica,3687288,"2023-01-09 00:00:00",1819,2927,31,272,7,3,"2023-01-09 00:00:00",Refrigerado,23529,10673,3906,309,0,Completed,Puntual,NULL,NULL,NULL,NULL,NULL,2023-01-11,"Fallo mecánico o exceso horas permitidas","Salt Lake City",1,0,0,0,Leve,Equipo
EVT00058560,Portland,OR,Entrega,"2023-01-10 20:47:21","2023-01-11 01:22:19",169,9,6,7,38,77,0,100,42,lluvia,0,0,116,87,10,0.0,"Lluvia, parcialmente nublado","Kansas City",Portland,1718,2765,2,0,2,"First Group",Dedicado,Electrónica,3687288,"2023-01-09 00:00:00",1819,2927,31,272,7,3,"2023-01-09 00:00:00",Refrigerado,23529,10673,3906,309,0,Completed,Puntual,NULL,NULL,NULL,NULL,NULL,2023-01-11,"Fallo mecánico o exceso horas permitidas","Salt Lake City",1,0,0,0,Leve,Equipo
EVT00050878,"Los Angeles",CA,Entrega,"2022-11-21 22:09:56","2022-11-21 22:00:17",197,23,10,16,19,20,0,0,0,Nada,0,0,326,0,10,0.0,Despejado,Memphis,"Los Angeles",1840,2961,2,0,3,"National Retail",Contrato,General,471418,"2022-11-20 00:00:00",1864,3000,32,311,6,3,"2022-11-20 00:00:00",Seco,42845,19434,2936,460,75,Completed,Puntual,2022-11-20,Chicago,148,5,608,2022-11-21,"Daño de equipo",Phoenix,0,1,20230,0,Grave,Equipo
EVT00050878,"Los Angeles",CA,Entrega,"2022-11-21 22:09:56","2022-11-21 22:00:17",197,23,10,16,19,20,0,0,0,Nada,0,0,326,0,10,0.0,Despejado,Memphis,"Los Angeles",1840,2961,2,0,3,"National Retail",Contrato,General,471418,"2022-11-20 00:00:00",1864,3000,32,311,6,3,"2022-11-20 00:00:00",Seco,42845,19434,2936,460,75,Completed,Puntual,2022-11-22,Columbus,63,4,235,2022-11-21,"Daño de equipo",Phoenix,0,1,20230,0,Grave,Equipo
EVT00035972,"Los Angeles",CA,Entrega,"2022-08-19 04:26:21","2022-08-19 08:20:14",50,30,19,23,57,57,0,0,0,Nada,0,0,166,1,10,0.0,Despejado,Columbus,"Los Angeles",2269,3652,2,0,3,"Pacific Retail",Contrato,Alimentos/Bebidas,4104484,"2022-08-17 00:00:00",2425,3903,38,336,7,11,"2022-08-17 00:00:00",Refrigerado,30606,13883,5300,499,50,Completed,Dedicado,2022-08-17,Chicago,99,5,416,2022-08-18,"Queja del cliente",Miami,0,0,16484,0,Grave,Clima
EVT00035972,"Los Angeles",CA,Entrega,"2022-08-19 04:26:21","2022-08-19 08:20:14",50,30,19,23,57,57,0,0,0,Nada,0,0,166,1,10,0.0,Despejado,Columbus,"Los Angeles",2269,3652,2,0,3,"Pacific Retail",Contrato,Alimentos/Bebidas,4104484,"2022-08-17 00:00:00",2425,3903,38,336,7,11,"2022-08-17 00:00:00",Refrigerado,30606,13883,5300,499,50,Completed,Dedicado,2022-08-19,Philadelphia,163,4,526,2022-08-18,"Queja del cliente",Miami,0,0,16484,0,Grave,Clima
EVT00003056,Portland,OR,Entrega,"2022-01-22 03:26:49","2022-01-22 08:07:28",0,9,1,6,36,77,0,0,0,Nada,0,0,313,56,10,0.0,"Parcialmente nublado",Columbus,Portland,2332,3753,2,0,4,"First Group",Dedicado,Electrónica,3687288,"2022-01-20 00:00:00",2314,3724,39,323,7,10,"2022-01-20 00:00:00",Seco,38209,17331,4978,793,0,Completed,Contrato,2022-01-22,Miami,106,5,427,2022-01-21,"Infracción de tránsito",Memphis,0,0,1615,0,Leve,Equipo
EVT00003056,Portland,OR,Entrega,"2022-01-22 03:26:49","2022-01-22 08:07:28",0,9,1,6,36,77,0,0,0,Nada,0,0,313,56,10,0.0,"Parcialmente nublado",Columbus,Portland,2332,3753,2,0,4,"First Group",Dedicado,Electrónica,3687288,"2022-01-20 00:00:00",2314,3724,39,323,7,10,"2022-01-20 00:00:00",Seco,38209,17331,4978,793,0,Completed,Contrato,2022-01-21,Chicago,179,5,732,2022-01-21,"Infracción de tránsito",Memphis,0,0,1615,0,Leve,Equipo
EVT00001086,Houston,TX,Entrega,"2022-01-10 09:28:05","2022-01-10 12:53:33",222,16,8,12,31,48,0,0,0,Nada,0,0,12,40,10,0.0,"Parcialmente nublado",Seattle,Houston,2172,3496,2,0,3,"Elite Group",Puntual,Automotriz,1976415,"2022-01-08 00:00:00",2320,3734,44,334,7,3,"2022-01-08 00:00:00",Refrigerado,10116,4589,3811,565,75,Completed,Dedicado,2022-01-10,"New York",189,5,794,2022-01-08,Accidente,Seattle,0,0,9126,0,Moderado,Clima
EVT00001086,Houston,TX,Entrega,"2022-01-10 09:28:05","2022-01-10 12:53:33",222,16,8,12,31,48,0,0,0,Nada,0,0,12,40,10,0.0,"Parcialmente nublado",Seattle,Houston,2172,3496,2,0,3,"Elite Group",Puntual,Automotriz,1976415,"2022-01-08 00:00:00",2320,3734,44,334,7,3,"2022-01-08 00:00:00",Refrigerado,10116,4589,3811,565,75,Completed,Dedicado,2022-01-08,Detroit,145,4,479,2022-01-08,Accidente,Seattle,0,0,9126,0,Moderado,Clima
EVT00001086,Houston,TX,Entrega,"2022-01-10 09:28:05","2022-01-10 12:53:33",222,16,8,12,31,48,0,0,0,Nada,0,0,12,40,10,0.0,"Parcialmente nublado",Seattle,Houston,2172,3496,2,0,3,"Elite Group",Puntual,Automotriz,1976415,"2022-01-08 00:00:00",2320,3734,44,334,7,3,"2022-01-08 00:00:00",Refrigerado,10116,4589,3811,565,75,Completed,Dedicado,2022-01-09,Miami,185,4,647,2022-01-08,Accidente,Seattle,0,0,9126,0,Moderado,Clima
EVT00028679,"Kansas City",MO,Recogida,"2022-07-03 14:00:00","2022-07-03 16:08:36",27,32,22,26,72,80,0,100,4,lluvia,0,0,109,62,9,0.0,"Lluvia, parcialmente nublado","Kansas City",Miami,1429,2300,2,0,2,"ABC Wholesale",Contrato,Automotriz,1670203,"2022-07-03 00:00:00",1506,2424,28,227,7,5,"2022-07-03 00:00:00",Refrigerado,31562,14316,2955,357,200,Completed,Dedicado,2022-07-05,Nashville,187,4,692,2022-07-04,"Daño de equipo",Dallas,0,0,7323,1,Moderado,Equipo
EVT00028679,"Kansas City",MO,Recogida,"2022-07-03 14:00:00","2022-07-03 16:08:36",27,32,22,26,72,80,0,100,4,lluvia,0,0,109,62,9,0.0,"Lluvia, parcialmente nublado","Kansas City",Miami,1429,2300,2,0,2,"ABC Wholesale",Contrato,Automotriz,1670203,"2022-07-03 00:00:00",1506,2424,28,227,7,5,"2022-07-03 00:00:00",Refrigerado,31562,14316,2955,357,200,Completed,Dedicado,2022-07-04,Minneapolis,125,4,463,2022-07-04,"Daño de equipo",Dallas,0,0,7323,1,Moderado,Equipo
EVT00028679,"Kansas City",MO,Recogida,"2022-07-03 14:00:00","2022-07-03 16:08:36",27,32,22,26,72,80,0,100,4,lluvia,0,0,109,62,9,0.0,"Lluvia, parcialmente nublado","Kansas City",Miami,1429,2300,2,0,2,"ABC Wholesale",Contrato,Automotriz,1670203,"2022-07-03 00:00:00",1506,2424,28,227,7,5,"2022-07-03 00:00:00",Refrigerado,31562,14316,2955,357,200,Completed,Dedicado,2022-07-03,Detroit,144,4,509,2022-07-04,"Daño de equipo",Dallas,0,0,7323,1,Moderado,Equipo
EVT00028680,Miami,FL,Entrega,"2022-07-04 20:20:36","2022-07-04 20:28:25",230,32,27,30,74,69,0,0,0,Nada,0,0,94,46,10,0.0,"Parcialmente nublado","Kansas City",Miami,1429,2300,2,0,2,"ABC Wholesale",Contrato,Automotriz,1670203,"2022-07-03 00:00:00",1506,2424,28,227,7,5,"2022-07-03 00:00:00",Refrigerado,31562,14316,2955,357,200,Completed,Dedicado,2022-07-05,Nashville,187,4,692,2022-07-04,"Daño de equipo",Dallas,0,0,7323,1,Moderado,Equipo
EVT00028680,Miami,FL,Entrega,"2022-07-04 20:20:36","2022-07-04 20:28:25",230,32,27,30,74,69,0,0,0,Nada,0,0,94,46,10,0.0,"Parcialmente nublado","Kansas City",Miami,1429,2300,2,0,2,"ABC Wholesale",Contrato,Automotriz,1670203,"2022-07-03 00:00:00",1506,2424,28,227,7,5,"2022-07-03 00:00:00",Refrigerado,31562,14316,2955,357,200,Completed,Dedicado,2022-07-04,Minneapolis,125,4,463,2022-07-04,"Daño de equipo",Dallas,0,0,7323,1,Moderado,Equipo
EVT00028680,Miami,FL,Entrega,"2022-07-04 20:20:36","2022-07-04 20:28:25",230,32,27,30,74,69,0,0,0,Nada,0,0,94,46,10,0.0,"Parcialmente nublado","Kansas City",Miami,1429,2300,2,0,2,"ABC Wholesale",Contrato,Automotriz,1670203,"2022-07-03 00:00:00",1506,2424,28,227,7,5,"2022-07-03 00:00:00",Refrigerado,31562,14316,2955,357,200,Completed,Dedicado,2022-07-03,Detroit,144,4,509,2022-07-04,"Daño de equipo",Dallas,0,0,7323,1,Moderado,Equipo
EVT00162300,"New York",NY,Entrega,"2024-11-08 17:33:42","2024-11-08 18:35:32",208,21,11,15,35,42,0,0,0,Nada,0,0,293,9,10,10.0,Despejado,"Las Vegas","New York",2561,4122,1,0,4,"First Group",Contrato,General,1300727,"2024-11-06 00:00:00",2616,4210,47,435,6,7,"2024-11-06 00:00:00",Refrigerado,27554,12498,3295,538,75,Completed,Puntual,2024-11-06,"Los Angeles",157,3,426,2024-11-08,"Daño de equipo","Salt Lake City",1,0,0,0,Leve,Equipo
EVT00162300,"New York",NY,Entrega,"2024-11-08 17:33:42","2024-11-08 18:35:32",208,21,11,15,35,42,0,0,0,Nada,0,0,293,9,10,10.0,Despejado,"Las Vegas","New York",2561,4122,1,0,4,"First Group",Contrato,General,1300727,"2024-11-06 00:00:00",2616,4210,47,435,6,7,"2024-11-06 00:00:00",Refrigerado,27554,12498,3295,538,75,Completed,Puntual,2024-11-06,"Oklahoma City",183,4,647,2024-11-08,"Daño de equipo","Salt Lake City",1,0,0,0,Leve,Equipo
EVT00090119,"Kansas City",MO,Recogida,"2023-08-01 06:00:00","2023-08-01 07:07:34",44,34,23,27,73,77,0,100,4,lluvia,0,0,110,39,10,0.0,"Lluvia, parcialmente nublado","Kansas City",Indianapolis,519,835,2,0,1,"National Supply Chain",Contrato,Electrónica,2138413,"2023-08-01 00:00:00",511,822,10,88,6,4,"2023-08-01 00:00:00",Seco,14079,6386,946,99,50,Completed,Dedicado,2023-08-02,Houston,174,4,523,2023-08-03,Accidente,"Los Angeles",0,0,0,1,Moderado,Tráfico
EVT00090119,"Kansas City",MO,Recogida,"2023-08-01 06:00:00","2023-08-01 07:07:34",44,34,23,27,73,77,0,100,4,lluvia,0,0,110,39,10,0.0,"Lluvia, parcialmente nublado","Kansas City",Indianapolis,519,835,2,0,1,"National Supply Chain",Contrato,Electrónica,2138413,"2023-08-01 00:00:00",511,822,10,88,6,4,"2023-08-01 00:00:00",Seco,14079,6386,946,99,50,Completed,Dedicado,2023-08-03,Phoenix,137,4,485,2023-08-03,Accidente,"Los Angeles",0,0,0,1,Moderado,Tráfico
EVT00090119,"Kansas City",MO,Recogida,"2023-08-01 06:00:00","2023-08-01 07:07:34",44,34,23,27,73,77,0,100,4,lluvia,0,0,110,39,10,0.0,"Lluvia, parcialmente nublado","Kansas City",Indianapolis,519,835,2,0,1,"National Supply Chain",Contrato,Electrónica,2138413,"2023-08-01 00:00:00",511,822,10,88,6,4,"2023-08-01 00:00:00",Seco,14079,6386,946,99,50,Completed,Dedicado,2023-08-01,Philadelphia,75,4,282,2023-08-03,Accidente,"Los Angeles",0,0,0,1,Moderado,Tráfico
EVT00157703,"Kansas City",MO,Recogida,"2024-10-08 09:00:00","2024-10-08 11:35:54",0,24,9,17,41,53,0,0,0,Nada,0,0,43,0,10,10.0,Despejado,"Kansas City",Indianapolis,519,835,2,0,1,"First Group",Dedicado,General,1015627,"2024-10-08 00:00:00",532,856,9,86,6,5,"2024-10-08 00:00:00",Refrigerado,38452,17442,1139,99,0,Completed,Dedicado,2024-10-08,Milwaukee,105,4,322,2024-10-10,"Fallo mecánico o exceso horas permitidas",Columbus,0,0,0,1,Grave,Clima
EVT00062555,Portland,OR,Recogida,"2023-02-04 16:00:00","2023-02-04 14:17:19",0,9,6,7,42,86,0,100,38,lluvia,0,0,94,93,9,0.0,"Lluvia, nublado",Portland,Seattle,167,269,2,0,1,"National Retail",Puntual,"Venta por menor",332488,"2023-02-04 00:00:00",170,274,3,30,6,6,"2023-02-04 00:00:00",Seco,42177,19131,317,40,0,Completed,Dedicado,2023-02-05,Minneapolis,97,3,280,2023-02-04,"Queja del cliente",Indianapolis,0,0,0,0,Leve,Tráfico
EVT00060959,"Kansas City",MO,Recogida,"2023-01-24 10:00:00","2023-01-24 13:13:49",49,4,-3,1,29,84,0,100,8,"rain,snow",0,0,323,35,7,0.0,"Nieve, lluvia, parcialmente nublado","Kansas City",Atlanta,777,1250,2,0,1,"XYZ Group",Puntual,"Bienes de consumo",3666806,"2023-01-24 00:00:00",823,1324,15,124,7,12,"2023-01-24 00:00:00",Refrigerado,13374,6066,1644,210,50,Completed,Dedicado,2023-01-25,"Oklahoma City",112,4,353,2023-01-26,"Queja del cliente","Los Angeles",0,1,10920,1,Moderado,Equipo
EVT00060959,"Kansas City",MO,Recogida,"2023-01-24 10:00:00","2023-01-24 13:13:49",49,4,-3,1,29,84,0,100,8,"rain,snow",0,0,323,35,7,0.0,"Nieve, lluvia, parcialmente nublado","Kansas City",Atlanta,777,1250,2,0,1,"XYZ Group",Puntual,"Bienes de consumo",3666806,"2023-01-24 00:00:00",823,1324,15,124,7,12,"2023-01-24 00:00:00",Refrigerado,13374,6066,1644,210,50,Completed,Dedicado,2023-01-26,Charlotte,159,3,448,2023-01-26,"Queja del cliente","Los Angeles",0,1,10920,1,Moderado,Equipo
