nombre,fecha y hora,tempmáx,tempmín,temp,sensación térmica máxima,sensación térmica mínima,sensación térmica,rocío,humedad,precipitación,probabilidad de precipitación,cobertura de precipitación,tipo de precipitación,nieve,profundidad de nieve,ráfaga de viento,velocidad del viento,dirección del viento,presión del nivel del mar,nubosidad,visibilidad,radiación solar,energía solar,índice UV,riesgo severo,amanecer,atardecer,fase lunar,condiciones,descripción,icono,estaciones
Houston,2023-02-21,79.6,69.7,72.7,79.6,69.7,72.7,65.9,80.1,0.0,0,0.0,,0,0,33.4,22.3,201.7,1010.0,92.1,8.1,110.5,9.5,5,,2023-02-21T06:55:43,2023-02-21T18:15:04,0.05,Overcast,Cloudy skies throughout the day.,cloudy,"KHOU,72059400188,E6034,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2023-02-22,79.3,70.0,73.0,79.3,70.0,73.0,68.2,85.4,0.043,100,20.83,rain,0,0,38.5,23.6,179.3,1005.6,87.8,4.5,83.1,7.2,4,,2023-02-22T06:54:44,2023-02-22T18:15:48,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"KHOU,72059400188,E6034,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2023-02-23,82.4,70.0,74.1,85.1,70.0,74.4,69.2,85.8,0.0,0,0.0,,0,0,20.8,14.7,148.9,1013.7,93.0,4.3,90.0,7.8,5,,2023-02-23T06:53:44,2023-02-23T18:16:32,0.11,Overcast,Cloudy skies throughout the day.,cloudy,"KHOU,72059400188,E6034,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2023-02-24,79.5,69.9,73.1,79.5,69.9,73.1,68.9,87.8,0.0,0,0.0,,0,0,21.9,13.6,128.2,1020.3,92.1,4.6,85.3,7.3,3,,2023-02-24T06:52:43,2023-02-24T18:17:15,0.15,Overcast,Cloudy skies throughout the day.,cloudy,"KHOU,72059400188,E6034,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2023-02-25,81.2,64.8,72.4,82.4,64.8,72.5,65.6,81.4,0.002,100,4.17,rain,0,0,23.0,16.3,154.3,1021.7,77.1,5.6,101.4,8.7,6,,2023-02-25T06:51:42,2023-02-25T18:17:58,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KHOU,72059400188,E6034,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2023-02-26,79.5,70.1,73.4,79.5,70.1,73.4,65.5,78.5,0.0,0,0.0,,0,0,35.1,22.1,169.9,1015.0,84.6,6.9,131.6,11.3,6,,2023-02-26T06:50:39,2023-02-26T18:18:41,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,E6034,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2023-02-27,82.5,67.7,74.3,80.2,67.7,73.9,53.3,56.4,0.0,0,0.0,,0,0,32.2,15.8,241.7,1009.8,77.0,6.7,115.1,10.0,7,,2023-02-27T06:49:36,2023-02-27T18:19:23,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,E6034,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2023-02-28,81.3,66.9,72.8,83.4,66.9,73.0,65.8,79.8,0.0,0,0.0,,0,0,25.3,18.1,188.3,1010.5,74.7,6.5,131.6,11.3,8,,2023-02-28T06:48:32,2023-02-28T18:20:05,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,E6034,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2023-03-01,82.2,71.7,75.1,85.0,71.7,75.5,69.5,83.6,0.0,0,0.0,,0,0,36.3,26.5,164.7,1008.7,84.4,6.0,120.9,10.5,6,,2023-03-01T06:47:28,2023-03-01T18:20:46,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,E6034,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2023-03-02,77.4,71.8,74.2,77.4,71.8,74.2,70.5,88.3,0.007,100,12.5,rain,0,0,38.9,29.2,159.0,1002.2,88.4,4.4,31.8,2.7,1,,2023-03-02T06:46:23,2023-03-02T18:21:28,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KHOU,72059400188,E6034,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2023-03-03,71.2,55.4,63.3,71.2,55.4,63.3,40.1,45.0,0.006,100,4.17,rain,0,0,40.9,26.2,311.1,1005.1,31.8,8.9,201.5,17.4,8,,2023-03-03T06:45:17,2023-03-03T18:22:08,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KHOU,72059400188,E6288,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2023-03-04,78.0,54.1,64.5,78.0,54.1,64.5,46.8,55.5,0.0,0,0.0,,0,0,21.9,13.4,115.3,1014.0,6.9,9.2,171.0,14.9,8,,2023-03-04T06:44:11,2023-03-04T18:22:49,0.41,Clear,Clear conditions throughout the day.,clear-day,"KHOU,72059400188,E6288,E6034,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2023-03-05,77.2,57.3,66.0,77.2,57.3,66.0,54.1,68.9,0.0,0,0.0,,0,0,19.7,13.0,131.0,1017.0,18.2,8.5,182.0,15.8,9,,2023-03-05T06:43:04,2023-03-05T18:23:29,0.44,Clear,Clear conditions throughout the day.,clear-day,"KHOU,72059400188,E6288,E6034,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2023-03-06,81.8,61.8,71.3,83.7,61.8,71.6,66.5,86.5,0.0,0,0.0,,0,0,20.8,14.4,151.2,1015.7,88.2,4.4,90.4,7.9,4,,2023-03-06T06:41:56,2023-03-06T18:24:09,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,E6288,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2023-03-07,82.2,69.8,73.9,84.5,69.8,74.2,69.0,85.6,0.0,0,0.0,,0,0,24.2,14.2,148.9,1015.8,94.7,5.4,97.0,8.2,6,,2023-03-07T06:40:48,2023-03-07T18:24:48,0.5,Overcast,Cloudy skies throughout the day.,cloudy,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2023-03-08,82.4,67.9,73.8,84.1,67.9,74.2,67.3,81.7,0.0,0,0.0,,0,0,24.2,17.9,148.8,1017.1,73.1,6.1,145.8,12.5,7,,2023-03-08T06:39:40,2023-03-08T18:25:27,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,E6034,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2023-03-09,84.6,67.7,74.0,84.9,67.7,74.2,65.4,77.6,0.0,0,0.0,,0,0,26.9,16.9,167.3,1016.4,63.9,6.1,135.0,11.8,6,,2023-03-09T06:38:31,2023-03-09T18:26:06,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,E6034,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2023-03-10,79.9,69.4,73.2,79.9,69.4,73.2,64.9,76.9,0.001,100,4.17,rain,0,0,20.1,9.8,113.7,1016.2,69.6,7.4,149.0,12.6,7,,2023-03-10T06:37:21,2023-03-10T18:26:45,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"KHOU,72059400188,E6034,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2023-03-11,83.3,67.8,74.5,84.4,67.8,74.6,65.8,76.6,0.0,0,0.0,,0,0,31.7,17.6,187.3,1009.3,72.9,7.3,157.4,13.7,7,,2023-03-11T06:36:12,2023-03-11T18:27:23,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,E6288,E6034,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2023-03-12,79.6,62.0,72.3,79.6,62.0,72.3,63.5,74.9,0.0,0,0.0,,0,0,35.5,21.6,291.3,1007.7,77.0,7.3,166.0,13.7,8,,2023-03-12T07:35:02,2023-03-12T19:28:02,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,E6288,E6034,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2023-03-13,68.5,53.9,60.0,68.5,53.9,60.0,41.1,51.2,0.0,0,0.0,,0,0,34.2,21.1,51.0,1018.8,42.0,9.8,87.8,7.7,5,,2023-03-13T07:33:51,2023-03-13T19:28:40,0.72,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KHOU,72059400188,E6288,E6034,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2023-03-14,64.7,52.0,58.8,64.7,52.0,58.8,35.9,43.5,0.0,0,0.0,,0,0,25.4,17.8,85.3,1022.7,51.2,9.5,94.5,8.1,6,,2023-03-14T07:32:40,2023-03-14T19:29:17,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,E6288,E6034,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2023-03-15,68.4,48.9,59.0,68.4,44.6,58.5,44.9,59.9,0.0,0,0.0,,0,0,30.8,19.1,115.1,1022.1,30.1,8.4,167.5,14.5,8,,2023-03-15T07:31:29,2023-03-15T19:29:55,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,E6288,E6034,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2023-03-16,73.7,62.5,68.4,73.7,62.5,68.4,64.1,86.2,0.055,100,29.17,rain,0,0,36.8,23.8,159.5,1011.9,93.4,5.7,19.3,1.7,1,,2023-03-16T07:30:18,2023-03-16T19:30:32,0.82,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KHOU,72059400188,E6288,E6034,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2023-03-17,71.8,45.0,52.6,71.8,37.0,49.5,42.1,71.4,0.568,100,50.0,rain,0,0,42.7,25.9,336.3,1015.5,72.6,7.9,104.9,9.0,6,,2023-03-17T07:29:07,2023-03-17T19:31:09,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KHOU,72059400188,E6288,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2023-03-18,54.0,46.8,50.2,54.0,41.4,47.9,28.1,42.6,0.001,100,4.17,rain,0,0,30.4,19.2,1.5,1024.7,70.7,9.8,36.6,3.2,2,,2023-03-18T07:27:55,2023-03-18T19:31:46,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"KHOU,72059400188,E6288,E6034,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2023-03-19,57.4,42.8,50.0,57.4,35.8,47.5,21.5,32.8,0.0,0,0.0,,0,0,25.3,15.9,7.4,1030.5,40.8,9.9,160.1,13.6,8,,2023-03-19T07:26:43,2023-03-19T19:32:23,0.93,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KHOU,72059400188,E6034,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2023-03-20,55.7,43.9,50.6,55.7,37.9,48.8,32.9,51.2,0.0,0,0.0,,0,0,32.2,19.7,116.4,1025.7,75.8,9.9,43.8,3.5,2,,2023-03-20T07:25:31,2023-03-20T19:32:59,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,E6288,E6034,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2023-03-21,72.0,55.3,65.4,72.0,55.3,65.4,58.7,79.3,0.0,0,0.0,,0,0,36.7,25.2,146.7,1018.2,99.5,7.5,30.2,2.6,2,,2023-03-21T07:24:19,2023-03-21T19:33:36,0.0,Overcast,Cloudy skies throughout the day.,cloudy,"KHOU,72059400188,E6288,E6034,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2023-03-22,79.6,68.4,73.0,79.6,68.4,73.0,66.3,80.5,0.0,0,0.0,,0,0,33.3,21.9,167.3,1017.9,91.7,6.6,97.8,8.4,9,,2023-03-22T07:23:07,2023-03-22T19:34:12,0.03,Overcast,Cloudy skies throughout the day.,cloudy,"KHOU,72059400188,E6288,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2023-03-23,82.2,71.0,74.3,83.9,71.0,74.5,68.1,81.9,0.0,0,0.0,,0,0,34.5,22.7,161.6,1015.5,91.2,5.4,85.2,7.3,4,,2023-03-23T07:21:55,2023-03-23T19:34:49,0.06,Overcast,Cloudy skies throughout the day.,cloudy,"KHOU,72059400188,E6288,E6034,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2023-03-24,79.9,71.8,74.4,79.9,71.8,74.4,70.1,86.5,0.006,100,8.33,rain,0,0,33.0,21.5,179.0,1008.0,88.6,5.5,30.2,2.6,2,,2023-03-24T07:20:43,2023-03-24T19:35:25,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KHOU,72059400188,E6288,E6034,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2023-03-25,84.5,68.9,75.7,81.4,68.9,75.0,46.2,46.4,0.0,0,0.0,,0,0,21.9,14.9,308.4,1010.3,42.8,8.3,145.8,12.7,9,,2023-03-25T07:19:30,2023-03-25T19:36:01,0.13,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KHOU,72059400188,E6288,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2023-03-26,82.4,63.8,71.7,85.6,63.8,72.1,62.0,75.2,0.011,100,8.33,rain,0,0,23.0,12.4,154.2,1009.7,88.8,5.4,34.7,3.1,3,,2023-03-26T07:18:18,2023-03-26T19:36:37,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"KHOU,72059400188,E6288,E6034,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2023-03-27,74.2,66.2,70.3,74.2,66.2,70.3,67.1,90.1,0.0,0,0.0,,0,0,20.8,11.0,35.3,1013.6,97.4,3.6,22.7,1.8,1,,2023-03-27T07:17:06,2023-03-27T19:37:13,0.19,Overcast,Cloudy skies throughout the day.,cloudy,"KHOU,72059400188,E6288,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2023-03-28,73.8,66.3,70.1,73.8,66.3,70.1,51.9,54.6,0.081,100,12.5,rain,0,0,33.5,20.7,12.9,1019.4,65.6,9.9,46.9,4.0,3,,2023-03-28T07:15:54,2023-03-28T19:37:49,0.25,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"KHOU,72059400188,E6288,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2023-03-29,65.9,59.1,62.7,65.9,59.1,62.7,44.9,52.9,0.001,100,4.17,rain,0,0,25.3,16.1,90.0,1020.7,94.2,9.9,28.4,2.5,2,,2023-03-29T07:14:42,2023-03-29T19:38:25,0.26,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"KHOU,72059400188,E6288,E6034,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2023-03-30,77.1,60.9,69.3,77.1,60.9,69.3,64.9,86.0,0.0,0,0.0,,0,0,34.4,20.2,133.3,1016.4,95.8,7.2,29.2,2.5,2,,2023-03-30T07:13:30,2023-03-30T19:39:00,0.29,Overcast,Cloudy skies throughout the day.,cloudy,"KHOU,72059400188,E6288,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2023-03-31,81.4,72.0,76.2,84.1,72.0,76.8,69.3,80.4,0.0,0,0.0,,0,0,41.4,22.7,177.8,1013.5,76.2,6.8,93.7,8.0,5,,2023-03-31T07:12:19,2023-03-31T19:39:36,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,E6288,E6034,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2023-04-01,86.4,71.4,77.9,83.1,71.4,76.8,53.0,54.9,0.001,100,4.17,rain,0,0,18.3,10.4,33.7,1017.9,54.4,7.4,99.9,8.7,5,,2023-04-01T07:11:07,2023-04-01T19:40:12,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KHOU,72059400188,E6288,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2023-04-02,82.4,69.4,75.0,84.6,69.4,75.6,65.9,74.5,0.0,0,0.0,,0,0,31.8,25.0,154.8,1013.4,87.4,7.5,36.8,3.2,2,,2023-04-02T07:09:56,2023-04-02T19:40:48,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,E6288,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2023-04-03,83.6,73.5,77.3,86.8,73.5,78.2,70.2,79.9,0.0,0,0.0,,0,0,26.2,19.6,179.9,1008.3,91.8,6.9,62.8,5.2,3,,2023-04-03T07:08:45,2023-04-03T19:41:24,0.42,Overcast,Cloudy skies throughout the day.,cloudy,"KHOU,72059400188,E6288,E6034,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2023-04-04,81.0,73.5,77.1,85.1,73.5,77.8,71.3,82.7,0.0,0,0.0,,0,0,33.7,24.5,166.5,1005.9,97.0,5.5,28.5,2.6,1,,2023-04-04T07:07:35,2023-04-04T19:41:59,0.45,Overcast,Cloudy skies throughout the day.,cloudy,"KHOU,72059400188,E6288,E6034,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2023-04-05,80.4,59.1,71.2,84.4,59.1,71.3,66.3,84.9,0.329,100,37.5,rain,0,0,31.1,19.8,133.7,1011.4,96.8,5.4,16.5,1.4,1,,2023-04-05T07:06:24,2023-04-05T19:42:35,0.5,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KHOU,72059400188,E6288,E6034,KIAH,KMCJ,72244012918,72243012960"
Houston,2023-04-06,64.6,54.2,59.8,64.6,54.2,59.8,56.9,90.5,0.218,100,41.67,rain,0,0,37.1,26.2,23.0,1017.7,99.7,7.1,14.9,1.2,1,,2023-04-06T07:05:14,2023-04-06T19:43:11,0.52,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KHOU,72059400188,E6288,E6034,KIAH,KMCJ,72244012918,72243012960"
Houston,2023-04-07,60.0,55.4,57.3,60.0,55.4,57.3,56.6,97.4,0.723,100,58.33,rain,0,0,31.6,17.7,13.6,1019.1,98.7,4.0,11.5,1.0,1,,2023-04-07T07:04:05,2023-04-07T19:43:47,0.55,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KHOU,72059400188,E6288,E6034,KIAH,KMCJ,72244012918,72243012960"
Houston,2023-04-08,69.9,54.0,60.2,69.9,54.0,60.2,56.0,87.3,0.008,100,4.17,rain,0,0,21.9,14.5,351.3,1019.0,97.8,6.0,49.5,4.3,3,,2023-04-08T07:02:55,2023-04-08T19:44:23,0.59,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"KHOU,72059400188,E6288,E6034,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2023-04-09,72.0,60.6,66.1,72.0,60.6,66.1,58.3,76.8,0.0,0,0.0,,0,0,16.1,12.3,54.0,1020.5,77.8,9.3,51.5,4.5,2,,2023-04-09T07:01:47,2023-04-09T19:44:59,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,E6288,E6034,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2023-04-10,68.3,59.1,63.9,68.3,59.1,63.9,56.9,78.5,0.0,0,0.0,,0,0,19.7,13.2,57.0,1022.6,84.7,9.2,37.4,3.1,2,,2023-04-10T07:00:38,2023-04-10T19:45:35,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,E6288,E6034,KIAH,KMCJ,72244012918,72243012960"
Houston,2023-04-11,75.5,60.9,67.5,75.5,60.9,67.5,53.6,63.3,0.0,0,0.0,,0,0,19.8,12.5,45.1,1021.3,54.4,9.4,103.8,9.0,6,,2023-04-11T06:59:30,2023-04-11T19:46:12,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,E6288,E6034,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2023-04-12,76.3,58.5,65.8,76.3,58.5,65.8,56.6,73.4,0.075,100,8.33,rain,0,0,27.9,14.2,84.3,1017.1,53.6,8.6,77.4,6.7,6,,2023-04-12T06:58:23,2023-04-12T19:46:48,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KHOU,72059400188,E6288,E6034,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2023-04-13,77.4,58.1,67.5,77.4,58.1,67.5,54.1,64.7,0.0,0,0.0,,0,0,25.3,13.4,106.1,1010.8,45.3,8.9,96.8,8.2,6,,2023-04-13T06:57:16,2023-04-13T19:47:24,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,E6288,E6034,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2023-04-14,76.2,63.3,70.7,76.2,63.3,70.7,63.8,79.2,0.0,0,0.0,,0,0,27.9,20.8,157.1,1009.0,75.3,7.8,41.0,3.5,4,,2023-04-14T06:56:10,2023-04-14T19:48:01,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,E6288,E6034,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2023-04-15,87.2,71.5,78.6,91.1,71.5,80.4,68.6,74.0,0.04,100,16.67,rain,0,0,35.6,21.5,217.4,1010.1,76.0,6.6,92.5,7.9,4,,2023-04-15T06:55:04,2023-04-15T19:48:38,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KHOU,72059400188,E6288,E6034,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2023-04-16,74.2,59.4,67.9,74.2,59.4,67.9,39.2,37.1,0.0,0,0.0,,0,0,33.9,18.6,3.1,1020.8,18.2,9.2,98.0,8.4,5,,2023-04-16T06:53:59,2023-04-16T19:49:14,0.88,Clear,Clear conditions throughout the day.,clear-day,"KHOU,72059400188,E6288,E6034,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2023-04-17,75.3,57.4,66.5,75.3,57.4,66.5,38.5,37.5,0.0,0,0.0,,0,0,23.0,17.5,112.3,1019.3,33.2,9.0,99.4,8.5,4,,2023-04-17T06:52:54,2023-04-17T19:49:51,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,E6288,E6034,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2023-04-18,79.2,60.6,68.9,79.2,60.6,68.9,58.1,69.7,0.013,100,12.5,rain,0,0,35.0,24.3,152.5,1013.9,71.9,8.8,67.1,5.7,4,,2023-04-18T06:51:50,2023-04-18T19:50:28,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"KHOU,72059400188,E6288,E6034,KIAH,72244012918,KMCJ,72243012960,D0326"
Houston,2023-04-19,81.2,66.0,73.2,81.9,66.0,73.4,64.1,75.4,0.0,0,0.0,,0,0,32.9,23.4,152.5,1013.2,69.0,6.5,85.5,7.3,5,,2023-04-19T06:50:47,2023-04-19T19:51:05,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,E6288,E6034,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2023-04-20,77.2,70.2,73.9,77.2,70.2,73.9,68.1,82.3,0.0,0,0.0,,0,0,28.8,19.3,143.7,1013.7,98.4,5.4,24.8,2.2,1,,2023-04-20T06:49:44,2023-04-20T19:51:42,0.02,Overcast,Cloudy skies throughout the day.,cloudy,"KHOU,72059400188,E6288,KIAH,KMCJ,72244012918,72243012960"
Houston,2023-04-21,78.8,64.5,71.1,78.8,64.5,71.1,63.2,77.5,0.59,100,33.33,rain,0,0,35.0,22.4,355.5,1012.7,80.1,7.9,74.7,6.5,5,,2023-04-21T06:48:43,2023-04-21T19:52:20,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KHOU,72059400188,E6288,E6034,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2023-04-22,75.6,62.1,69.1,75.6,62.1,69.1,48.0,48.4,0.0,0,0.0,,0,0,32.1,21.8,108.3,1013.7,38.9,9.2,146.8,12.5,6,,2023-04-22T06:47:42,2023-04-22T19:52:57,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,E6288,E6034,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2023-04-23,67.3,57.6,61.7,67.3,57.6,61.7,52.0,70.8,0.029,100,16.67,rain,0,0,27.7,16.9,65.3,1014.6,73.9,8.9,15.9,1.6,1,,2023-04-23T06:46:41,2023-04-23T19:53:35,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"KHOU,72059400188,E6288,E6034,KIAH,KMCJ,72244012918,72243012960"
Houston,2023-04-24,72.0,55.3,62.7,72.0,55.3,62.7,50.0,64.5,0.0,0,0.0,,0,0,24.2,15.8,79.9,1016.4,92.7,9.5,91.6,7.8,4,,2023-04-24T06:45:42,2023-04-24T19:54:12,0.15,Overcast,Cloudy skies throughout the day.,cloudy,"KHOU,72059400188,E6288,E6034,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2023-04-25,77.0,62.4,69.1,77.0,62.4,69.1,59.5,71.7,0.0,0,0.0,,0,0,27.7,19.5,114.5,1012.9,87.7,8.4,55.0,4.8,3,,2023-04-25T06:44:43,2023-04-25T19:54:50,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,E6288,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2023-04-26,80.1,67.8,73.1,82.8,67.8,73.2,67.7,83.9,0.001,100,4.17,rain,0,0,28.9,19.2,126.6,1010.2,96.4,5.9,75.0,6.1,5,,2023-04-26T06:43:45,2023-04-26T19:55:28,0.21,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"KHOU,72059400188,E6288,E6034,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2023-04-27,75.6,61.8,69.4,75.6,61.8,69.4,61.5,77.6,0.475,100,37.5,rain,0,0,31.5,19.5,352.1,1009.9,75.7,7.5,84.0,7.2,6,,2023-04-27T06:42:49,2023-04-27T19:56:06,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KHOU,72059400188,E6288,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2023-04-28,82.5,61.8,71.5,82.2,61.8,71.4,59.5,67.6,0.127,100,8.33,rain,0,0,31.2,19.2,133.3,1009.2,28.0,8.7,94.5,8.1,4,,2023-04-28T06:41:53,2023-04-28T19:56:44,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KHOU,72059400188,E6288,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2023-04-29,68.5,57.4,63.3,68.5,57.4,63.3,51.0,65.9,0.036,100,4.17,rain,0,0,37.5,24.5,319.0,1011.5,70.6,9.5,72.0,6.2,6,,2023-04-29T06:40:58,2023-04-29T19:57:22,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KHOU,72059400188,E6288,E6034,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2023-04-30,83.6,57.7,70.7,81.5,57.7,70.3,46.9,45.0,0.0,0,0.0,,0,0,19.7,11.5,254.3,1012.4,14.7,9.5,151.0,12.9,7,,2023-04-30T06:40:03,2023-04-30T19:58:00,0.34,Clear,Clear conditions throughout the day.,clear-day,"KHOU,72059400188,E6288,KIAH,KMCJ,72244012918,72243012960,D0326"
